id,name,score1,score2
1230,Student_1230,99,85
1231,Student_1231,68,52
1232,Student_1232,52,55
1233,Student_1233,55,89
1234,Student_1234,92,100
1235,Student_1235,95,88
1236,Student_1236,90,83
1237,Student_1237,52,80
1238,Student_1238,51,77
1239,Student_1239,95,87
1240,Student_1240,61,96
1241,Student_1241,58,57
1242,Student_1242,74,86
1243,Student_1243,100,91
1244,Student_1244,51,99
1245,Student_1245,76,57
1246,Student_1246,94,53
1247,Student_1247,85,86
1248,Student_1248,73,75
1249,Student_1249,97,52
1250,Student_1250,50,51
1251,Student_1251,51,99
1252,Student_1252,51,99
1253,Student_1253,57,82
1254,Student_1254,57,84
1255,Student_1255,86,84
1256,Student_1256,84,96
1257,Student_1257,57,65
1258,Student_1258,92,94
1259,Student_1259,55,66
1260,Student_1260,62,52
1261,Student_1261,76,52
1262,Student_1262,87,96
1263,Student_1263,73,71
1264,Student_1264,96,53
1265,Student_1265,82,70
1266,Student_1266,90,73
1267,Student_1267,61,67
1268,Student_1268,58,95
1269,Student_1269,60,55
1270,Student_1270,91,52
1271,Student_1271,59,67
1272,Student_1272,50,86
1273,Student_1273,70,85
1274,Student_1274,87,75
1275,Student_1275,72,91
1276,Student_1276,93,67
1277,Student_1277,90,56
1278,Student_1278,69,91
1279,Student_1279,81,99
1280,Student_1280,85,90
1281,Student_1281,84,86
1282,Student_1282,86,79
1283,Student_1283,55,72
1284,Student_1284,60,79
1285,Student_1285,100,99
1286,Student_1286,59,69
1287,Student_1287,99,85
1288,Student_1288,77,71
1289,Student_1289,68,52
1290,Student_1290,69,53
1291,Student_1291,81,81
1292,Student_1292,81,99
1293,Student_1293,83,78
1294,Student_1294,86,56
1295,Student_1295,64,92
1296,Student_1296,65,98
1297,Student_1297,85,50
1298,Student_1298,100,50
1299,Student_1299,85,68
1300,Student_1300,74,80
1301,Student_1301,75,70
1302,Student_1302,66,97
1303,Student_1303,88,92
1304,Student_1304,90,86
1305,Student_1305,91,59
1306,Student_1306,59,73
1307,Student_1307,70,56
1308,Student_1308,79,76
1309,Student_1309,69,86
1310,Student_1310,63,77
1311,Student_1311,52,73
1312,Student_1312,59,70
1313,Student_1313,89,90
1314,Student_1314,55,61
1315,Student_1315,77,81
1316,Student_1316,99,63
1317,Student_1317,64,94
1318,Student_1318,89,64
1319,Student_1319,76,94
1320,Student_1320,84,97
1321,Student_1321,85,75
1322,Student_1322,84,100
1323,Student_1323,73,89
1324,Student_1324,77,58
1325,Student_1325,56,77
1326,Student_1326,62,92
1327,Student_1327,58,65
1328,Student_1328,79,68
1329,Student_1329,81,85
1330,Student_1330,55,82
1331,Student_1331,92,63
1332,Student_1332,99,60
1333,Student_1333,71,51
1334,Student_1334,64,82
1335,Student_1335,96,62
1336,Student_1336,81,61
1337,Student_1337,59,76
1338,Student_1338,81,76
1339,Student_1339,79,100
1340,Student_1340,98,61
1341,Student_1341,84,89
1342,Student_1342,88,65
1343,Student_1343,83,77
1344,Student_1344,65,78
1345,Student_1345,51,92
1346,Student_1346,89,97
1347,Student_1347,53,64
1348,Student_1348,75,83
1349,Student_1349,64,73
1350,Student_1350,54,69
1351,Student_1351,94,93
1352,Student_1352,61,84
1353,Student_1353,57,65
1354,Student_1354,76,62
1355,Student_1355,92,83
1356,Student_1356,64,83
1357,Student_1357,61,66
1358,Student_1358,65,50
1359,Student_1359,65,76
1360,Student_1360,72,66
1361,Student_1361,79,60
1362,Student_1362,52,84
1363,Student_1363,68,59
1364,Student_1364,65,57
1365,Student_1365,80,68
1366,Student_1366,86,64
1367,Student_1367,53,92
1368,Student_1368,62,55
1369,Student_1369,98,51
1370,Student_1370,55,99
1371,Student_1371,86,54
1372,Student_1372,72,78
1373,Student_1373,50,64
1374,Student_1374,99,77
1375,Student_1375,65,93
1376,Student_1376,85,85
1377,Student_1377,79,85
1378,Student_1378,58,100
1379,Student_1379,90,52
1380,Student_1380,78,62
1381,Student_1381,69,54
1382,Student_1382,66,79
1383,Student_1383,86,69
1384,Student_1384,93,69
1385,Student_1385,94,51
1386,Student_1386,91,75
1387,Student_1387,96,67
1388,Student_1388,66,63
1389,Student_1389,84,80
1390,Student_1390,73,86
1391,Student_1391,73,93
1392,Student_1392,81,96
1393,Student_1393,50,76
1394,Student_1394,58,53
1395,Student_1395,58,72
1396,Student_1396,76,58
1397,Student_1397,95,93
1398,Student_1398,68,64
1399,Student_1399,90,88
1400,Student_1400,77,77
1401,Student_1401,98,79
1402,Student_1402,62,68
1403,Student_1403,99,50
1404,Student_1404,74,64
1405,Student_1405,98,100
1406,Student_1406,97,62
1407,Student_1407,60,81
1408,Student_1408,99,97
1409,Student_1409,69,86
1410,Student_1410,82,78
1411,Student_1411,98,100
1412,Student_1412,59,71
1413,Student_1413,70,65
1414,Student_1414,61,72
1415,Student_1415,55,70
1416,Student_1416,51,99
1417,Student_1417,60,89
1418,Student_1418,66,95
1419,Student_1419,90,79
1420,Student_1420,82,96
1421,Student_1421,54,83
1422,Student_1422,89,56
1423,Student_1423,98,50
1424,Student_1424,80,93
1425,Student_1425,58,75
1426,Student_1426,55,87
1427,Student_1427,77,91
1428,Student_1428,94,71
1429,Student_1429,66,61
1430,Student_1430,63,86
1431,Student_1431,77,82
1432,Student_1432,72,76
1433,Student_1433,70,89
1434,Student_1434,57,54
1435,Student_1435,69,71
1436,Student_1436,58,61
1437,Student_1437,60,54
1438,Student_1438,72,75
1439,Student_1439,53,76
1440,Student_1440,52,60
1441,Student_1441,76,61
1442,Student_1442,56,79
1443,Student_1443,88,77
1444,Student_1444,89,83
1445,Student_1445,92,94
1446,Student_1446,53,61
1447,Student_1447,88,56
1448,Student_1448,50,79
1449,Student_1449,94,73
1450,Student_1450,86,78
1451,Student_1451,86,75
1452,Student_1452,81,96
1453,Student_1453,76,52
1454,Student_1454,76,96
1455,Student_1455,50,74
1456,Student_1456,50,55
1457,Student_1457,64,74
1458,Student_1458,59,84
1459,Student_1459,53,93
1460,Student_1460,99,98
1461,Student_1461,63,89
1462,Student_1462,95,61
1463,Student_1463,72,65
1464,Student_1464,55,57
1465,Student_1465,68,51
1466,Student_1466,91,87
1467,Student_1467,73,96
1468,Student_1468,73,59
1469,Student_1469,63,81
1470,Student_1470,91,50
1471,Student_1471,57,85
1472,Student_1472,63,94
1473,Student_1473,75,88
1474,Student_1474,74,79
1475,Student_1475,93,86
1476,Student_1476,50,87
1477,Student_1477,70,50
1478,Student_1478,82,74
1479,Student_1479,97,99
1480,Student_1480,66,53
1481,Student_1481,90,76
1482,Student_1482,99,93
1483,Student_1483,81,80
1484,Student_1484,75,73
1485,Student_1485,87,96
1486,Student_1486,74,83
1487,Student_1487,98,81
1488,Student_1488,56,91
1489,Student_1489,74,71
1490,Student_1490,99,100
1491,Student_1491,75,96
1492,Student_1492,92,86
1493,Student_1493,52,87
1494,Student_1494,59,55
1495,Student_1495,72,93
1496,Student_1496,90,83
1497,Student_1497,82,51
1498,Student_1498,55,92
1499,Student_1499,82,67
1500,Student_1500,56,50
1501,Student_1501,88,57
1502,Student_1502,71,51
1503,Student_1503,70,89
1504,Student_1504,70,94
1505,Student_1505,57,78
1506,Student_1506,51,93
1507,Student_1507,96,96
1508,Student_1508,64,97
1509,Student_1509,52,66
1510,Student_1510,80,62
1511,Student_1511,54,81
1512,Student_1512,88,71
1513,Student_1513,89,76
1514,Student_1514,83,84
1515,Student_1515,95,66
1516,Student_1516,52,81
1517,Student_1517,73,91
1518,Student_1518,93,85
1519,Student_1519,92,57
1520,Student_1520,62,81
1521,Student_1521,87,50
1522,Student_1522,97,93
1523,Student_1523,57,75
1524,Student_1524,61,96
1525,Student_1525,77,72
1526,Student_1526,79,65
1527,Student_1527,76,62
1528,Student_1528,89,50
1529,Student_1529,92,73
1530,Student_1530,90,50
1531,Student_1531,67,50
1532,Student_1532,69,74
1533,Student_1533,50,76
1534,Student_1534,71,66
1535,Student_1535,83,51
1536,Student_1536,91,96
1537,Student_1537,67,77
1538,Student_1538,51,94
1539,Student_1539,53,69
1540,Student_1540,88,92
1541,Student_1541,59,85
1542,Student_1542,67,75
1543,Student_1543,50,69
1544,Student_1544,59,98
1545,Student_1545,58,70
1546,Student_1546,84,89
1547,Student_1547,85,65
1548,Student_1548,55,85
1549,Student_1549,73,95
1550,Student_1550,61,74
1551,Student_1551,84,57
1552,Student_1552,59,51
1553,Student_1553,72,96
1554,Student_1554,59,90
1555,Student_1555,90,100
1556,Student_1556,67,95
1557,Student_1557,54,86
1558,Student_1558,74,80
1559,Student_1559,79,75
1560,Student_1560,62,98
1561,Student_1561,63,85
1562,Student_1562,98,53
1563,Student_1563,58,95
1564,Student_1564,50,94
1565,Student_1565,60,75
1566,Student_1566,59,87
1567,Student_1567,69,58
1568,Student_1568,88,89
1569,Student_1569,74,68
1570,Student_1570,83,66
1571,Student_1571,58,66
1572,Student_1572,87,55
1573,Student_1573,53,84
1574,Student_1574,58,67
1575,Student_1575,76,81
1576,Student_1576,58,73
1577,Student_1577,88,85
1578,Student_1578,92,55
1579,Student_1579,100,79
1580,Student_1580,61,88
1581,Student_1581,64,61
1582,Student_1582,89,79
1583,Student_1583,75,59
1584,Student_1584,52,88
1585,Student_1585,66,61
1586,Student_1586,56,73
1587,Student_1587,57,82
1588,Student_1588,98,63
1589,Student_1589,68,75
1590,Student_1590,87,100
1591,Student_1591,76,72
1592,Student_1592,70,66
1593,Student_1593,68,55
1594,Student_1594,57,73
1595,Student_1595,92,88
1596,Student_1596,97,88
1597,Student_1597,98,86
1598,Student_1598,50,90
1599,Student_1599,79,82
1600,Student_1600,57,97
1601,Student_1601,98,73
1602,Student_1602,71,83
1603,Student_1603,60,60
1604,Student_1604,76,58
1605,Student_1605,50,71
1606,Student_1606,51,53
1607,Student_1607,89,89
1608,Student_1608,93,99
1609,Student_1609,71,53
1610,Student_1610,52,90
1611,Student_1611,91,87
1612,Student_1612,73,55
1613,Student_1613,55,60
1614,Student_1614,62,65
1615,Student_1615,62,81
1616,Student_1616,92,100
1617,Student_1617,71,64
1618,Student_1618,71,70
1619,Student_1619,89,97
1620,Student_1620,66,83
1621,Student_1621,73,65
1622,Student_1622,67,53
1623,Student_1623,73,58
1624,Student_1624,75,75
1625,Student_1625,69,90
1626,Student_1626,83,64
1627,Student_1627,92,75
1628,Student_1628,83,52
1629,Student_1629,86,56
1630,Student_1630,60,72
1631,Student_1631,79,52
1632,Student_1632,77,85
1633,Student_1633,63,53
1634,Student_1634,73,98
1635,Student_1635,85,61
1636,Student_1636,99,98
1637,Student_1637,59,77
1638,Student_1638,87,56
1639,Student_1639,51,50
1640,Student_1640,62,57
1641,Student_1641,90,79
1642,Student_1642,85,89
1643,Student_1643,55,57
1644,Student_1644,69,65
1645,Student_1645,94,74
1646,Student_1646,84,69
1647,Student_1647,63,91
1648,Student_1648,85,92
1649,Student_1649,53,90
1650,Student_1650,90,95
1651,Student_1651,68,58
1652,Student_1652,73,97
1653,Student_1653,60,61
1654,Student_1654,77,92
1655,Student_1655,59,87
1656,Student_1656,66,85
1657,Student_1657,85,56
1658,Student_1658,65,60
1659,Student_1659,88,64
1660,Student_1660,80,94
1661,Student_1661,95,82
1662,Student_1662,84,66
1663,Student_1663,69,62
1664,Student_1664,57,54
1665,Student_1665,85,79
1666,Student_1666,85,68
1667,Student_1667,54,65
1668,Student_1668,93,54
1669,Student_1669,73,87
1670,Student_1670,82,89
1671,Student_1671,95,87
1672,Student_1672,87,74
1673,Student_1673,95,71
1674,Student_1674,90,73
1675,Student_1675,97,94
1676,Student_1676,64,55
1677,Student_1677,53,50
1678,Student_1678,81,61
1679,Student_1679,62,98
1680,Student_1680,96,91
1681,Student_1681,75,92
1682,Student_1682,63,88
1683,Student_1683,53,90
1684,Student_1684,94,50
1685,Student_1685,66,74
1686,Student_1686,99,50
1687,Student_1687,90,83
1688,Student_1688,65,63
1689,Student_1689,57,52
1690,Student_1690,50,64
1691,Student_1691,72,99
1692,Student_1692,77,63
1693,Student_1693,61,82
1694,Student_1694,54,86
1695,Student_1695,68,66
1696,Student_1696,76,68
1697,Student_1697,77,55
1698,Student_1698,96,72
1699,Student_1699,80,67
1700,Student_1700,74,66
1701,Student_1701,76,80
1702,Student_1702,95,61
1703,Student_1703,93,100
1704,Student_1704,52,70
1705,Student_1705,84,91
1706,Student_1706,81,76
1707,Student_1707,67,96
1708,Student_1708,63,62
1709,Student_1709,78,61
1710,Student_1710,73,52
1711,Student_1711,78,93
1712,Student_1712,95,86
1713,Student_1713,78,62
1714,Student_1714,64,81
1715,Student_1715,87,89
1716,Student_1716,68,96
1717,Student_1717,81,54
1718,Student_1718,96,70
1719,Student_1719,82,75
1720,Student_1720,94,73
1721,Student_1721,56,65
1722,Student_1722,65,93
1723,Student_1723,66,61
1724,Student_1724,99,91
1725,Student_1725,98,64
1726,Student_1726,88,54
1727,Student_1727,56,68
1728,Student_1728,95,88
1729,Student_1729,89,54
1730,Student_1730,85,50
1731,Student_1731,82,83
1732,Student_1732,100,52
1733,Student_1733,54,72
1734,Student_1734,54,56
1735,Student_1735,93,91
1736,Student_1736,50,54
1737,Student_1737,96,54
1738,Student_1738,88,52
1739,Student_1739,60,86
1740,Student_1740,54,72
1741,Student_1741,80,89
1742,Student_1742,55,54
1743,Student_1743,65,94
1744,Student_1744,99,95
1745,Student_1745,69,79
1746,Student_1746,71,91
1747,Student_1747,68,85
1748,Student_1748,73,61
1749,Student_1749,53,84
1750,Student_1750,96,65
1751,Student_1751,50,53
1752,Student_1752,75,100
1753,Student_1753,59,72
1754,Student_1754,62,93
1755,Student_1755,56,95
1756,Student_1756,81,84
1757,Student_1757,55,66
1758,Student_1758,87,93
1759,Student_1759,88,54
1760,Student_1760,82,78
1761,Student_1761,66,90
1762,Student_1762,90,53
1763,Student_1763,79,76
1764,Student_1764,100,57
1765,Student_1765,83,90
1766,Student_1766,64,81
1767,Student_1767,66,73
1768,Student_1768,55,59
1769,Student_1769,83,79
1770,Student_1770,89,79
1771,Student_1771,55,60
1772,Student_1772,74,62
1773,Student_1773,50,79
1774,Student_1774,58,70
1775,Student_1775,93,67
1776,Student_1776,65,78
1777,Student_1777,64,75
1778,Student_1778,96,59
1779,Student_1779,54,100
1780,Student_1780,94,76
1781,Student_1781,89,80
1782,Student_1782,83,75
1783,Student_1783,100,94
1784,Student_1784,97,85
1785,Student_1785,57,54
1786,Student_1786,79,89
1787,Student_1787,86,79
1788,Student_1788,72,93
1789,Student_1789,50,89
1790,Student_1790,58,61
1791,Student_1791,73,100
1792,Student_1792,58,87
1793,Student_1793,61,62
1794,Student_1794,51,74
1795,Student_1795,77,87
1796,Student_1796,73,82
1797,Student_1797,67,56
1798,Student_1798,85,94
1799,Student_1799,81,86
1800,Student_1800,70,65
1801,Student_1801,94,52
1802,Student_1802,90,80
1803,Student_1803,90,63
1804,Student_1804,66,79
1805,Student_1805,77,99
1806,Student_1806,74,77
1807,Student_1807,99,72
1808,Student_1808,78,93
1809,Student_1809,89,64
1810,Student_1810,62,95
1811,Student_1811,97,78
1812,Student_1812,84,92
1813,Student_1813,53,98
1814,Student_1814,56,59
1815,Student_1815,82,81
1816,Student_1816,75,84
1817,Student_1817,91,87
1818,Student_1818,89,88
1819,Student_1819,85,82
1820,Student_1820,61,51
1821,Student_1821,81,63
1822,Student_1822,92,85
1823,Student_1823,95,86
1824,Student_1824,51,98
1825,Student_1825,60,50
1826,Student_1826,74,91
1827,Student_1827,94,54
1828,Student_1828,82,76
1829,Student_1829,94,59
1830,Student_1830,51,84
1831,Student_1831,68,97
1832,Student_1832,80,98
1833,Student_1833,52,64
1834,Student_1834,66,87
1835,Student_1835,68,97
1836,Student_1836,93,96
1837,Student_1837,54,68
1838,Student_1838,69,84
1839,Student_1839,92,66
1840,Student_1840,54,98
1841,Student_1841,87,78
1842,Student_1842,93,80
1843,Student_1843,100,84
1844,Student_1844,100,82
1845,Student_1845,94,91
1846,Student_1846,56,93
1847,Student_1847,84,95
1848,Student_1848,97,72
1849,Student_1849,50,90
1850,Student_1850,82,66
1851,Student_1851,80,66
1852,Student_1852,51,54
1853,Student_1853,60,93
1854,Student_1854,59,94
1855,Student_1855,96,90
1856,Student_1856,91,82
1857,Student_1857,84,83
1858,Student_1858,71,59
1859,Student_1859,90,83
1860,Student_1860,86,68
1861,Student_1861,83,80
1862,Student_1862,68,83
1863,Student_1863,67,97
1864,Student_1864,76,71
1865,Student_1865,65,94
1866,Student_1866,77,60
1867,Student_1867,58,50
1868,Student_1868,56,72
1869,Student_1869,92,56
1870,Student_1870,58,52
1871,Student_1871,74,61
1872,Student_1872,78,85
1873,Student_1873,87,72
1874,Student_1874,83,97
1875,Student_1875,68,67
1876,Student_1876,94,77
1877,Student_1877,70,72
1878,Student_1878,56,93
1879,Student_1879,58,99
1880,Student_1880,86,82
1881,Student_1881,65,64
1882,Student_1882,76,68
1883,Student_1883,90,71
1884,Student_1884,89,56
1885,Student_1885,65,96
1886,Student_1886,86,63
1887,Student_1887,57,53
1888,Student_1888,65,96
1889,Student_1889,94,69
1890,Student_1890,69,88
1891,Student_1891,69,94
1892,Student_1892,88,54
1893,Student_1893,99,85
1894,Student_1894,99,61
1895,Student_1895,58,80
1896,Student_1896,88,55
1897,Student_1897,66,70
1898,Student_1898,58,77
1899,Student_1899,87,80
1900,Student_1900,71,54
1901,Student_1901,81,95
1902,Student_1902,73,85
1903,Student_1903,79,71
1904,Student_1904,77,85
1905,Student_1905,95,93
1906,Student_1906,51,84
1907,Student_1907,90,66
1908,Student_1908,67,79
1909,Student_1909,68,53
1910,Student_1910,50,58
1911,Student_1911,86,75
1912,Student_1912,91,94
1913,Student_1913,77,93
1914,Student_1914,74,69
1915,Student_1915,60,60
1916,Student_1916,88,67
1917,Student_1917,72,92
1918,Student_1918,82,67
1919,Student_1919,51,59
1920,Student_1920,60,68
1921,Student_1921,89,62
1922,Student_1922,91,54
1923,Student_1923,95,77
1924,Student_1924,54,75
1925,Student_1925,88,53
1926,Student_1926,70,99
1927,Student_1927,69,84
1928,Student_1928,85,73
1929,Student_1929,50,72
1930,Student_1930,76,95
1931,Student_1931,61,93
1932,Student_1932,98,80
1933,Student_1933,61,74
1934,Student_1934,65,91
1935,Student_1935,74,50
1936,Student_1936,67,85
1937,Student_1937,70,72
1938,Student_1938,68,66
1939,Student_1939,56,93
1940,Student_1940,71,96
1941,Student_1941,50,89
1942,Student_1942,56,58
1943,Student_1943,54,66
1944,Student_1944,77,65
1945,Student_1945,81,50
1946,Student_1946,78,58
1947,Student_1947,83,55
1948,Student_1948,59,79
1949,Student_1949,85,83
1950,Student_1950,76,53
1951,Student_1951,97,62
1952,Student_1952,56,92
1953,Student_1953,96,96
1954,Student_1954,57,71
1955,Student_1955,55,59
1956,Student_1956,96,55
1957,Student_1957,82,67
1958,Student_1958,72,85
1959,Student_1959,54,80
1960,Student_1960,58,65
1961,Student_1961,50,81
1962,Student_1962,62,60
1963,Student_1963,72,58
1964,Student_1964,84,75
